Invoice_No,Invoice_Date,Supplier_GSTIN,Supplier_Name,Supplier_State,Invoice_Type,PO_Number,Item_Name,HSN_SAC,UOM,Quantity,Unit_Price,Taxable_Value,GST_Rate_%,CGST,SGST,IGST,Total_Amount,Payment_Mode,Branch_City,Match_Status,Reason,ITC_Eligible
MS/2508/04283,2025-08-25,29AABCA1111A1Z5,Apex Pharma Distributors,29,B2B,PO/2508/7361,Thermometer,9025,piece,39,602,23478.0,12,1408.68,1408.68,0.0,26295.36,UPI,Bangalore,Matched,,Yes
MS/2502/04284,2025-02-09,29IIIJJ8888I1Z3,Prime Pharma Hub,29,B2B,PO/2502/1644,Antacid Suspension,3004,bottle,40,77,3080.0,12,184.8,184.8,0.0,3449.6,UPI,Mangaluru,Matched,,Yes
MS/2501/04285,2025-01-19,27HHHHH7777H1Z6,Sanjeevani Distributors,27,B2B,PO/2501/5418,Gauze Bandage,3005,pack,37,136,5032.0,5,0.0,0.0,251.6,5283.6,Credit,Bangalore,Matched,,Yes
MS/2509/04286,2025-09-08,32KKKKK9999K1Z9,VitalCare Enterprises,32,B2B,PO/2509/3917,Cotton Roll,3005,pack,45,106,4770.0,5,0.0,0.0,238.5,5008.5,Credit,Hubli,Matched,,Yes
MS/2506/04287,2025-06-10,27BBBCD2222B1Z7,MediCare Wholesale,27,B2B,PO/2506/2799,Cough Syrup,3004,bottle,46,124,5704.0,12,0.0,0.0,684.48,6388.48,Cash,Belagavi,Matched,,Yes
MS/2505/04288,2025-05-02,32KKKKK9999K1Z9,VitalCare Enterprises,32,B2B,PO/2505/7583,Multivitamin Capsules,2106,bottle,14,337,4718.0,18,0.0,0.0,849.24,5567.24,NEFT,Hubli,Matched,,Yes
MS/2504/042899,2025-04-12,27HHHHH7777H1Z6,Sanjeevani Distributors,27,B2B,PO/2504/6833,Face Shield,3926,piece,8,184,1472.0,18,0.0,0.0,264.96,1736.96,Credit,Belagavi,Mismatch,Invoice number mismatch,Yes
MS/2507/04290,2025-07-28,29AABCA1111A1Z5,Apex Pharma Distributors,29,B2B,PO/2507/3098,Face Shield,3926,piece,2,206,412.0,18,37.08,37.08,0.0,486.16,NEFT,Belagavi,Matched,,Yes
MS/2510/04291,2025-10-03,29DDDDE4444D1Z1,CarePlus Pharma,29,B2B,PO/2510/4776,Hand Sanitizer 500ml,3808,bottle,3,144,432.0,18,38.88,38.88,0.0,509.76,Cash,Bangalore,Matched,,Yes
MS/2504/04292,2025-04-10,29LLLLM0000L1Z0,Nova Medical Agency,29,B2B,PO/2504/4105,Paracetamol 500mg,3004,box,5,149,745.0,12,44.7,44.7,0.0,834.4,UPI,Belagavi,Matched,,Yes
MS/2508/04293,2025-08-28,07EEEFF5555E1Z8,LifeAid Traders,07,B2B,PO/2508/6075,Blood Pressure Monitor,9018,piece,32,2500,80000.0,12,0.0,0.0,9600.0,89600.0,Credit,Mysuru,Matched,,Yes
MS/2508/04294,2025-08-10,27HHHHH7777H1Z6,Sanjeevani Distributors,27,B2B,PO/2508/7783,Surgical Mask Pack,6307,pack,21,162,3402.0,5,0.0,0.0,170.1,3572.1,Card,Bangalore,Matched,,Yes
MS/2512/04295,2025-12-22,07EEEFF5555E1Z8,LifeAid Traders,07,B2B,PO/2512/1180,Pulse Oximeter,9018,piece,2,1301,2602.0,12,0.0,0.0,312.24,2914.24,UPI,Mangaluru,Matched,,Yes
MS/2512/04296,2025-12-11,29DDDDE4444D1Z1,CarePlus Pharma,29,B2B,PO/2512/8159,Antacid Suspension,3004,bottle,50,230,11500.0,12,690.0,690.0,0.0,12880.0,Cash,Belagavi,Matched,,Yes
MS/2503/04297,2025-03-20,27HHHHH7777H1Z6,Sanjeevani Distributors,27,B2B,PO/2503/6614,Paracetamol 500mg,3004,box,33,124,4092.0,12,0.0,0.0,491.04,4583.04,NEFT,Tumakuru,Matched,,Yes
MS/2508/04298,2025-08-01,29DDDDE4444D1Z1,CarePlus Pharma,29,B2B,PO/2508/2119,Face Shield,3926,piece,19,157,2983.0,18,268.47,268.47,0.0,3519.94,NEFT,Belagavi,Matched,,Yes
MS/2509/04299,2025-09-25,27HHHHH7777H1Z6,Sanjeevani Distributors,27,B2B,PO/2509/2449,Cotton Roll,3005,pack,38,43,1634.0,5,0.0,0.0,81.7,1715.7,NEFT,Tumakuru,Matched,,Yes
MS/2503/04300,2025-03-07,29DDDDE4444D1Z1,CarePlus Pharma,29,B2B,PO/2503/3726,Blood Pressure Monitor,9018,piece,5,1740,8700.0,12,522.0,522.0,0.0,9744.0,Cash,Mysuru,Matched,,Yes
MS/2507/04301,2025-07-13,27BBBCD2222B1Z7,MediCare Wholesale,27,B2B,PO/2507/9954,Vitamin C Tablets,2106,bottle,19,185,3515.0,18,0.0,0.0,632.7,4147.7,Credit,Mysuru,Matched,,Yes
MS/2506/04302,2025-06-20,29LLLLM0000L1Z0,Nova Medical Agency,29,B2B,PO/2506/8397,Glucose Strips,3822,box,26,576,14976.0,12,898.56,898.56,0.0,16773.12,Cash,Tumakuru,Matched,,Yes
MS/2511/04303,2025-11-19,07EEEFF5555E1Z8,LifeAid Traders,07,B2B,PO/2511/4518,Cough Syrup,3004,bottle,24,264,6336.0,12,0.0,0.0,760.32,7096.32,NEFT,Hubli,Matched,,Yes
MS/2512/04304,2025-12-20,24GGGGG6666G1Z4,Wellness Medicos,24,B2B,PO/2512/2792,Hand Sanitizer 500ml,3808,bottle,10,109,1090.0,18,0.0,0.0,196.2,1286.2,Credit,Bangalore,Mismatch,Invoice date mismatch,Yes
MS/2512/04305,2025-12-19,32KKKKK9999K1Z9,VitalCare Enterprises,32,B2B,PO/2512/7259,Insulin Pen Needle,9018,box,6,309,1854.0,12,0.0,0.0,222.48,2076.48,Card,Mysuru,Matched,,Yes
MS/2509/04306,2025-09-19,29AABCA1111A1Z5,Apex Pharma Distributors,29,B2B,PO/2509/4376,Insulin Pen Needle,9018,box,10,229,2290.0,12,137.4,137.4,0.0,2564.8,Credit,Tumakuru,Matched,,Yes
MS/2511/04307,2025-11-26,32KKKKK9999K1Z9,VitalCare Enterprises,32,B2B,PO/2511/8283,Vitamin C Tablets,2106,bottle,19,115,2185.0,18,0.0,0.0,393.3,2578.3,Card,Belagavi,Matched,,Yes
MS/2506/04308,2025-06-04,27BBBCD2222B1Z7,MediCare Wholesale,27,B2B,PO/2506/9137,Calcium Tablets,3004,box,50,146,7300.0,12,0.0,0.0,876.0,8176.0,UPI,Hubli,Matched,,Yes
MS/2507/04309,2025-07-15,33CCCCC3333C1Z2,HealthLine Supplies,33,B2B,PO/2507/5276,Blood Pressure Monitor,9018,piece,2,1352,2704.0,12,0.0,0.0,324.48,3028.48,Credit,Mysuru,Matched,,Yes
MS/2504/04310,2025-04-12,29DDDDE4444D1Z1,CarePlus Pharma,29,B2B,PO/2504/1977,Insulin Pen Needle,9018,box,18,699,12582.0,12,754.92,754.92,0.0,14091.84,UPI,Bangalore,Matched,,Yes
MS/2504/04311,2025-04-05,29IIIJJ8888I1Z3,Prime Pharma Hub,29,B2B,PO/2504/7376,Blood Pressure Monitor,9018,piece,35,1624,56840.0,12,3410.4,3410.4,0.0,63660.8,UPI,Mysuru,Matched,,Yes
MS/2501/04312,2025-01-01,32KKKKK9999K1Z9,VitalCare Enterprises,32,B2B,PO/2501/8679,Face Shield,3926,piece,13,164,2132.0,18,0.0,0.0,383.76,2515.76,Card,Bangalore,Matched,,Yes
MS/2510/04313,2025-10-21,29AABCA1111A1Z5,Apex Pharma Distributors,29,B2B,PO/2510/8916,Cotton Roll,3005,pack,43,115,4697.75,5,123.63,123.63,0.0,5451.86,Card,Bangalore,Mismatch,Taxable / total amount mismatch,Yes
MS/2510/04314,2025-10-06,29DDDDE4444D1Z1,CarePlus Pharma,29,B2B,PO/2510/7114,Gauze Bandage,3005,pack,25,53,1325.0,5,33.13,33.13,0.0,1391.25,UPI,Mangaluru,Matched,,Yes
MS/2508/04315,2025-08-04,29IIIJJ8888I1Z3,Prime Pharma Hub,29,B2B,PO/2508/4039,Amoxicillin 500mg,3004,box,41,333,13653.0,12,819.18,819.18,0.0,15291.36,UPI,Mangaluru,Matched,,Yes
MS/2503/04316,2025-03-17,29AABCA1111A1Z5,Apex Pharma Distributors,29,B2B,PO/2503/9456,Glucose Strips,3822,box,35,786,27510.0,12,1650.6,1650.6,0.0,30811.2,Card,Belagavi,Matched,,Yes
MS/2501/04317,2025-01-26,07EEEFF5555E1Z8,LifeAid Traders,07,B2B,PO/2501/4643,Vitamin C Tablets,2106,bottle,17,159,2703.0,18,0.0,0.0,486.54,3189.54,UPI,Mysuru,Matched,,Yes
MS/2512/04318,2025-12-10,33CCCCC3333C1Z2,HealthLine Supplies,33,B2B,PO/2512/6382,Cough Syrup,3004,bottle,20,252,5040.0,12,0.0,0.0,604.8,5644.8,Card,Hubli,Matched,,Yes
MS/2511/04319,2025-11-11,27HHHHH7777H1Z6,Sanjeevani Distributors,27,B2B,PO/2511/2365,Gauze Bandage,3005,pack,20,48,960.0,5,0.0,0.0,48.0,1008.0,Card,Bangalore,Matched,,Yes
MS/2506/04320,2025-06-15,29DDDDE4444D1Z1,CarePlus Pharma,29,B2B,PO/2506/7339,Disposable Gloves,4015,box,44,130,6006.0,12,343.2,343.2,0.0,6726.72,Cash,Belagavi,Mismatch,Taxable / total amount mismatch,Yes
MS/2501/04321,2025-01-17,29LLLLM0000L1Z0,Nova Medical Agency,29,B2B,PO/2501/5888,Face Shield,3926,piece,1,148,148.0,18,13.32,13.32,0.0,174.64,NEFT,Hubli,Matched,,Yes
MS/2512/04322,2025-12-05,27BBBCD2222B1Z7,MediCare Wholesale,27,B2B,PO/2512/1869,Disposable Gloves,4015,box,29,469,13601.0,12,0.0,0.0,1632.12,15233.12,UPI,Belagavi,Matched,,Yes
MS/2502/04323,2025-02-05,24GGGGG6666G1Z4,Wellness Medicos,24,B2B,PO/2502/4077,Calcium Tablets,3004,box,37,100,3700.0,12,0.0,0.0,444.0,4144.0,Card,Belagavi,Matched,,Yes
MS/2503/04324,2025-03-14,29LLLLM0000L1Z0,Nova Medical Agency,29,B2B,PO/2503/8575,Cough Syrup,3004,bottle,30,87,2610.0,12,156.6,156.6,0.0,2923.2,Cash,Mysuru,Matched,,Yes
MS/2503/04325,2025-03-02,24GGGGG6666G1Z4,Wellness Medicos,24,B2B,PO/2503/7520,Surgical Mask Pack,6307,pack,5,103,515.0,5,0.0,0.0,25.75,540.75,NEFT,Hubli,Matched,,Yes
MS/2503/04326,2025-03-29,27HHHHH7777H1Z6,Sanjeevani Distributors,27,B2B,PO/2503/2852,Paracetamol 500mg,3004,box,9,124,1116.0,12,0.0,0.0,133.92,1249.92,Card,Belagavi,Matched,,Yes
MS/2501/04327,2025-01-13,32KKKKK9999K1Z9,VitalCare Enterprises,32,B2B,PO/2501/5527,Pulse Oximeter,9018,piece,30,1651,49530.0,12,0.0,0.0,5943.6,55473.6,Credit,Bangalore,Matched,,Yes
MS/2503/04328,2025-03-14,29LLLLM0000L1Z0,Nova Medical Agency,29,B2B,PO/2503/9933,Surgical Mask Pack,6307,pack,13,134,1742.0,5,43.55,43.55,0.0,1829.1,NEFT,Belagavi,Matched,,Yes
MS/2506/04329,2025-06-02,29DDDDE4444D1Z1,CarePlus Pharma,29,B2B,PO/2506/1069,Disposable Gloves,4015,box,41,162,6642.0,12,398.52,398.52,0.0,7439.04,Card,Hubli,Matched,,Yes
MS/2508/04330,2025-08-18,29DDDDE4444D1Z1,CarePlus Pharma,29,B2B,PO/2508/6103,Insulin Pen Needle,9018,box,6,445,2670.0,12,160.2,160.2,0.0,2990.4,Cash,Hubli,Matched,,Yes
MS/2507/04331,2025-07-13,29LLLLM0000L1Z0,Nova Medical Agency,29,B2B,PO/2507/6655,Thermometer,9025,piece,50,533,26650.0,12,1599.0,1599.0,0.0,29848.0,UPI,Bangalore,Matched,,Yes
MS/2503/04332,2025-03-25,27BBBCD2222B1Z7,MediCare Wholesale,27,B2B,PO/2503/3466,Glucose Strips,3822,box,4,340,1360.0,12,0.0,0.0,163.2,1523.2,Credit,Mysuru,Matched,,Yes
MS/2504/04333,2025-04-07,27BBBCD2222B1Z7,MediCare Wholesale,27,B2B,PO/2504/9408,Multivitamin Capsules,2106,bottle,11,298,3278.0,18,0.0,0.0,590.04,3868.04,Credit,Tumakuru,Matched,,Yes
MS/2509/04334,2025-09-04,29LLLLM0000L1Z0,Nova Medical Agency,29,B2B,PO/2509/6552,Multivitamin Capsules,2106,bottle,1,222,222.0,18,19.98,19.98,0.0,261.96,Credit,Mangaluru,Matched,,Yes
MS/2502/04335,2025-02-21,29IIIJJ8888I1Z3,Prime Pharma Hub,29,B2B,PO/2502/1439,Face Shield,3926,piece,3,214,642.0,18,57.78,57.78,0.0,757.56,NEFT,Bangalore,Matched,,Yes
MS/2506/04336,2025-06-26,27HHHHH7777H1Z6,Sanjeevani Distributors,27,B2B,PO/2506/5971,Pulse Oximeter,9018,piece,29,1016,29464.0,12,0.0,0.0,3535.68,32999.68,UPI,Mysuru,Matched,,Yes
MS/2505/04337,2025-05-10,27HHHHH7777H1Z6,Sanjeevani Distributors,27,B2B,PO/2505/7425,Paracetamol 500mg,3004,box,22,103,2266.0,12,0.0,0.0,271.92,2537.92,Cash,Belagavi,Matched,,Yes
MS/2504/04338,2025-04-29,32KKKKK9999K1Z9,VitalCare Enterprises,32,B2B,PO/2504/4916,Multivitamin Capsules,2106,bottle,11,216,2376.0,18,0.0,0.0,427.68,2803.68,Card,Mangaluru,Matched,,Yes
MS/2510/04339,2025-10-14,07EEEFF5555E1Z8,LifeAid Traders,07,B2B,PO/2510/7614,Vitamin C Tablets,2106,bottle,18,176,3168.0,18,0.0,0.0,570.24,3738.24,Card,Mangaluru,Matched,,Yes
MS/2512/04340,2025-12-08,27HHHHH7777H1Z6,Sanjeevani Distributors,27,B2B,PO/2512/5584,Ibuprofen 400mg,3004,box,1,189,189.0,12,0.0,0.0,22.68,211.68,NEFT,Hubli,Matched,,Yes
MS/2506/04341,2025-06-16,29LLLLM0000L1Z0,Nova Medical Agency,29,B2B,PO/2506/4820,Gauze Bandage,3005,pack,44,116,5104.0,5,127.6,127.6,0.0,5359.2,UPI,Tumakuru,Matched,,Yes
MS/2508/04342,2025-08-30,29DDDDE4444D1Z1,CarePlus Pharma,29,B2B,PO/2508/3900,Ibuprofen 400mg,3004,box,15,147,2205.0,12,132.3,132.3,0.0,2469.6,Cash,Belagavi,Matched,,Yes
MS/2508/04343,2025-08-04,29IIIJJ8888I1Z3,Prime Pharma Hub,29,B2B,PO/2508/5325,Insulin Pen Needle,9018,box,49,455,22295.0,12,1337.7,1337.7,0.0,24970.4,Cash,Bangalore,Matched,,Yes
MS/2501/04344,2025-01-01,07EEEFF5555E1Z8,LifeAid Traders,07,B2B,PO/2501/1707,Calcium Tablets,3004,box,18,211,3798.0,12,0.0,0.0,455.76,4253.76,Credit,Hubli,Matched,,Yes
MS/2512/04345,2025-12-25,29IIIJJ8888I1Z3,Prime Pharma Hub,29,B2B,PO/2512/2519,Thermometer,9025,piece,8,457,3656.0,12,219.36,219.36,0.0,4094.72,Cash,Mangaluru,Matched,,Yes
MS/2501/04346,2025-01-11,24GGGGG6666G1Z4,Wellness Medicos,24,B2B,PO/2501/1843,Glucose Strips,3822,box,11,745,8195.0,12,0.0,0.0,983.4,9178.4,Card,Belagavi,Matched,,Yes
MS/2510/04347,2025-10-26,24GGGGG6666G1Z4,Wellness Medicos,24,B2B,PO/2510/7775,Multivitamin Capsules,2106,bottle,10,354,3540.0,18,0.0,0.0,637.2,4177.2,UPI,Bangalore,Matched,,Yes
MS/2502/04348X,2025-02-25,29AABCA1111A1Z5,Apex Pharma Distributors,29,B2B,PO/2502/7425,Face Shield,3926,piece,19,211,4009.0,18,360.81,360.81,0.0,4730.62,Cash,Mangaluru,Mismatch,Invoice number mismatch,Yes
MS/2507/04349,2025-07-05,07EEEFF5555E1Z8,LifeAid Traders,07,B2B,PO/2507/8558,Antacid Suspension,3004,bottle,27,157,4239.0,12,0.0,0.0,508.68,4747.68,NEFT,Belagavi,Matched,,Yes
MS/2510/04350,2025-10-17,29IIIJJ8888I1Z3,Prime Pharma Hub,29,B2B,PO/2510/4442,ORS Sachet,3004,pack,11,69,759.0,5,18.98,18.98,0.0,796.95,Cash,Belagavi,Matched,,Yes
MS/2506/04351,2025-06-22,07EEEFF5555E1Z8,LifeAid Traders,07,B2B,PO/2506/1170,Paracetamol 500mg,3004,box,49,132,6468.0,12,0.0,0.0,776.16,7244.16,Credit,Belagavi,Matched,,Yes
MS/2505/04352,2025-05-13,27HHHHH7777H1Z6,Sanjeevani Distributors,27,B2B,PO/2505/1186,Pulse Oximeter,9018,piece,23,1753,40319.0,12,0.0,0.0,4838.28,45157.28,Card,Mangaluru,Matched,,Yes
MS/2510/04353,2025-10-30,29LLLLM0000L1Z0,Nova Medical Agency,29,B2B,PO/2510/2108,Blood Pressure Monitor,9018,piece,42,2035,85470.0,12,5128.2,5128.2,0.0,95726.4,NEFT,Belagavi,Matched,,Yes
MS/2503/04354,2025-03-09,27HHHHH7777H1Z6,Sanjeevani Distributors,27,B2B,PO/2503/8255,Calcium Tablets,3004,box,31,83,2573.0,12,0.0,0.0,308.76,2881.76,Card,Mangaluru,Matched,,Yes
MS/2508/04355,2025-08-13,29LLLLM0000L1Z0,Nova Medical Agency,29,B2B,PO/2508/4360,Antacid Suspension,3004,bottle,30,80,2400.0,12,144.0,144.0,0.0,2688.0,Credit,Belagavi,Matched,,Yes
MS/2507/04356,2025-07-28,33CCCCC3333C1Z2,HealthLine Supplies,33,B2B,PO/2507/8674,Cough Syrup,3004,bottle,15,212,3180.0,12,0.0,0.0,381.6,3561.6,Credit,Mysuru,Matched,,Yes
MS/2508/04357,2025-08-16,27BBBCD2222B1Z7,MediCare Wholesale,27,B2B,PO/2508/4905,Amoxicillin 500mg,3004,box,4,344,1376.0,12,0.0,0.0,165.12,1541.12,Cash,Bangalore,Matched,,Yes
MS/2503/04358,2025-03-08,32KKKKK9999K1Z9,VitalCare Enterprises,32,B2B,PO/2503/4070,Disposable Gloves,4015,box,27,208,5616.0,12,0.0,0.0,673.92,6289.92,UPI,Mangaluru,Matched,,Yes
MS/2510/04359,2025-10-04,33CCCCC3333C1Z2,HealthLine Supplies,33,B2B,PO/2510/4798,Glucose Strips,3822,box,13,417,5421.0,12,0.0,0.0,650.52,6071.52,NEFT,Tumakuru,Matched,,Yes
MS/2505/04360,2025-05-04,29AABCA1111A1Z5,Apex Pharma Distributors,29,B2B,PO/2505/4764,ORS Sachet,3004,pack,14,98,1372.0,5,34.3,34.3,0.0,1440.6,Cash,Hubli,Matched,,Yes
MS/2507/04361,2025-07-14,27BBBCD2222B1Z7,MediCare Wholesale,29,B2B,PO/2507/7190,Cough Syrup,3004,bottle,46,92,4232.0,12,253.92,253.92,0.0,4739.84,Credit,Hubli,Mismatch,Supplier GSTIN mismatch,Yes
MS/2512/04362,2025-12-29,29DDDDE4444D1Z1,CarePlus Pharma,29,B2B,PO/2512/6632,Paracetamol 500mg,3004,box,26,236,6136.0,12,368.16,368.16,0.0,6872.32,NEFT,Mysuru,Matched,,Yes
MS/2506/04363,2025-06-24,29IIIJJ8888I1Z3,Prime Pharma Hub,29,B2B,PO/2506/3303,Calcium Tablets,3004,box,26,157,4082.0,12,244.92,244.92,0.0,4571.84,Credit,Hubli,Matched,,Yes
MS/2502/04364,2025-02-16,33CCCCC3333C1Z2,HealthLine Supplies,33,B2B,PO/2502/8903,Pulse Oximeter,9018,piece,22,1396,30712.0,12,0.0,0.0,3685.44,34397.44,UPI,Bangalore,Matched,,Yes
MS/2507/04365,2025-07-15,07EEEFF5555E1Z8,LifeAid Traders,07,B2B,PO/2507/6510,Hand Sanitizer 500ml,3808,bottle,17,316,5372.0,18,0.0,0.0,966.96,6338.96,Cash,Belagavi,Matched,,Yes
MS/2509/04366,2025-09-03,24GGGGG6666G1Z4,Wellness Medicos,24,B2B,PO/2509/9524,Surgical Mask Pack,6307,pack,7,69,483.0,5,0.0,0.0,24.15,507.15,UPI,Hubli,Matched,,Yes
MS/2503/04367,2025-03-27,24GGGGG6666G1Z4,Wellness Medicos,24,B2B,PO/2503/9673,Antacid Suspension,3004,bottle,20,106,2120.0,12,0.0,0.0,254.4,2374.4,UPI,Hubli,Matched,,Yes
MS/2505/04368,2025-05-07,29IIIJJ8888I1Z3,Prime Pharma Hub,29,B2B,PO/2505/3162,Cotton Roll,3005,pack,49,68,3332.0,5,83.3,83.3,0.0,3498.6,Cash,Hubli,Matched,,Yes
MS/2501/04369,2025-01-16,29IIIJJ8888I1Z3,Prime Pharma Hub,29,B2B,PO/2501/9684,Calcium Tablets,3004,box,28,215,6020.0,12,361.2,361.2,0.0,6742.4,Card,Belagavi,Matched,,Yes
MS/2507/04370,2025-07-23,29AABCA1111A1Z5,Apex Pharma Distributors,29,B2B,PO/2507/3130,Blood Pressure Monitor,9018,piece,3,1668,5004.0,12,300.24,300.24,0.0,5604.48,NEFT,Bangalore,Matched,,Yes
MS/2505/04371,2025-05-08,27BBBCD2222B1Z7,MediCare Wholesale,27,B2B,PO/2505/6341,Face Shield,3926,piece,2,113,226.0,18,0.0,0.0,40.68,266.68,Credit,Mangaluru,Matched,,Yes
MS/2508/04372,2025-08-01,29DDDDE4444D1Z1,CarePlus Pharma,29,B2B,PO/2508/9846,Multivitamin Capsules,2106,bottle,19,177,3363.0,18,302.67,302.67,0.0,3968.34,Card,Belagavi,Matched,,Yes
MS/2509/04373,2025-09-26,29IIIJJ8888I1Z3,Prime Pharma Hub,29,B2B,PO/2509/4325,Blood Pressure Monitor,9018,piece,34,2217,75378.0,12,4522.68,4522.68,0.0,84423.36,UPI,Hubli,Matched,,Yes
MS/2503/04374,2025-03-22,07EEEFF5555E1Z8,LifeAid Traders,07,B2B,PO/2503/3845,Multivitamin Capsules,2106,bottle,12,319,3828.0,18,0.0,0.0,689.04,4517.04,Credit,Bangalore,Matched,,Yes
MS/2508/04375,2025-08-31,29LLLLM0000L1Z0,Nova Medical Agency,29,B2B,PO/2508/2881,Cough Syrup,3004,bottle,20,161,3220.0,12,193.2,193.2,0.0,3606.4,Card,Bangalore,Matched,,Yes
MS/2505/04376,2025-05-01,29DDDDE4444D1Z1,CarePlus Pharma,29,B2B,PO/2505/9299,Blood Pressure Monitor,9018,piece,35,2340,81900.0,12,4914.0,4914.0,0.0,91728.0,UPI,Mangaluru,Matched,,Yes
MS/2501/04377,2025-01-03,29AABCA1111A1Z5,Apex Pharma Distributors,29,B2B,PO/2501/1677,Insulin Pen Needle,9018,box,6,559,3354.0,12,201.24,201.24,0.0,3756.48,NEFT,Belagavi,Matched,,Yes
MS/2509/04378,2025-09-07,07EEEFF5555E1Z8,LifeAid Traders,07,B2B,PO/2509/3458,Insulin Pen Needle,9018,box,44,240,10560.0,12,0.0,0.0,1267.2,11827.2,UPI,Mysuru,Matched,,Yes
MS/2512/04379,2025-12-15,33CCCCC3333C1Z2,HealthLine Supplies,33,B2B,PO/2512/9013,Paracetamol 500mg,3004,box,6,265,1590.0,12,0.0,0.0,190.8,1780.8,Cash,Hubli,Matched,,Yes
MS/2507/04380,2025-07-07,07EEEFF5555E1Z8,LifeAid Traders,07,B2B,PO/2507/9680,Amoxicillin 500mg,3004,box,26,261,6786.0,12,0.0,0.0,814.32,7600.32,Card,Belagavi,Matched,,Yes
MS/2503/04381,2025-03-12,27BBBCD2222B1Z7,MediCare Wholesale,27,B2B,PO/2503/7800,Ibuprofen 400mg,3004,box,18,193,3474.0,12,0.0,0.0,416.88,3890.88,NEFT,Mangaluru,Matched,,Yes
MS/2506/04382,2025-06-13,29AABCA1111A1Z5,Apex Pharma Distributors,29,B2B,PO/2506/7647,Vitamin C Tablets,2106,bottle,12,103,1236.0,18,111.24,111.24,0.0,1458.48,Credit,Mangaluru,Matched,,Yes
MS/2505/04383,2025-05-10,07EEEFF5555E1Z8,LifeAid Traders,07,B2B,PO/2505/7524,Blood Pressure Monitor,9018,piece,4,1670,6680.0,12,0.0,0.0,801.6,7481.6,UPI,Mangaluru,Matched,,Yes
MS/2510/04384,2025-10-01,24GGGGG6666G1Z4,Wellness Medicos,24,B2B,PO/2510/4090,Glucose Strips,3822,box,48,805,38640.0,12,0.0,0.0,4636.8,43276.8,NEFT,Bangalore,Matched,,Yes
MS/2510/04385,2025-10-21,24GGGGG6666G1Z4,Wellness Medicos,24,B2B,PO/2510/4897,Pulse Oximeter,9018,piece,32,1190,38080.0,12,0.0,0.0,4569.6,42649.6,Credit,Mysuru,Matched,,Yes
MS/2507/04386,2025-07-23,32KKKKK9999K1Z9,VitalCare Enterprises,32,B2B,PO/2507/2440,Paracetamol 500mg,3004,box,28,92,2576.0,12,0.0,0.0,309.12,2885.12,Cash,Hubli,Matched,,Yes
MS/2508/04387,2025-08-17,29LLLLM0000L1Z0,Nova Medical Agency,29,B2B,PO/2508/7575,ORS Sachet,3004,pack,15,37,555.0,5,13.88,13.88,0.0,582.75,Card,Bangalore,Matched,,Yes
MS/2505/04388,2025-05-18,32KKKKK9999K1Z9,VitalCare Enterprises,32,B2B,PO/2505/2633,Insulin Pen Needle,9018,box,33,560,18480.0,12,0.0,0.0,2217.6,20697.6,Credit,Tumakuru,Matched,,Yes
MS/2508/04389,2025-08-24,29AABCA1111A1Z5,Apex Pharma Distributors,29,B2B,PO/2508/2750,Vitamin C Tablets,2106,bottle,12,71,852.0,18,76.68,76.68,0.0,1005.36,Credit,Mangaluru,Matched,,Yes
MS/2509/04390,2025-09-12,29LLLLM0000L1Z0,Nova Medical Agency,29,B2B,PO/2509/3115,Face Shield,3926,piece,5,97,485.0,18,43.65,43.65,0.0,572.3,Cash,Bangalore,Matched,,Yes
MS/2510/04391,2025-10-20,33CCCCC3333C1Z2,HealthLine Supplies,33,B2B,PO/2510/3535,Ibuprofen 400mg,3004,box,8,307,2456.0,12,0.0,0.0,294.72,2750.72,Credit,Tumakuru,Matched,,Yes
MS/2506/04392,2025-06-30,33CCCCC3333C1Z2,HealthLine Supplies,33,B2B,PO/2506/8372,Surgical Mask Pack,6307,pack,15,78,1170.0,5,0.0,0.0,58.5,1228.5,UPI,Hubli,Matched,,Yes
MS/2510/04393,2025-10-22,29DDDDE4444D1Z1,CarePlus Pharma,29,B2B,PO/2510/9282,Face Shield,3926,piece,19,177,3363.0,18,302.67,302.67,0.0,3968.34,NEFT,Belagavi,Matched,,Yes
MS/2502/04394,2025-02-22,24GGGGG6666G1Z4,Wellness Medicos,24,B2B,PO/2502/6287,Calcium Tablets,3004,box,41,170,6970.0,12,0.0,0.0,836.4,7806.4,UPI,Bangalore,Matched,,Yes
MS/2508/04395,2025-08-08,29DDDDE4444D1Z1,CarePlus Pharma,29,B2B,PO/2508/2364,Disposable Gloves,4015,box,42,347,14574.0,12,874.44,874.44,0.0,16322.88,Cash,Belagavi,Matched,,Yes
MS/2503/04396,2025-03-26,29AABCA1111A1Z5,Apex Pharma Distributors,29,B2B,PO/2503/8528,Gauze Bandage,3005,pack,22,141,3102.0,5,77.55,77.55,0.0,3257.1,Cash,Tumakuru,Matched,,Yes
MS/2502/04397,2025-02-26,07EEEFF5555E1Z8,LifeAid Traders,07,B2B,PO/2502/8663,Blood Pressure Monitor,9018,piece,20,2349,46980.0,12,0.0,0.0,5637.6,52617.6,NEFT,Belagavi,Matched,,Yes
MS/2507/04398,2025-07-30,33CCCCC3333C1Z2,HealthLine Supplies,33,B2B,PO/2507/2306,Cough Syrup,3004,bottle,9,173,1557.0,12,0.0,0.0,186.84,1743.84,Credit,Belagavi,Matched,,Yes
